-210	-183	-312
74	-220	-359
74	-220	-359
74	-220	-359
223	-45	-373
223	-45	-373
223	-45	-373
223	-45	-373
192	109	-358
192	109	-358
192	109	-358
165	142	-360
165	142	-360
165	142	-360
143	140	-362
143	140	-362
143	140	-362
143	140	-362
128	142	-368
128	142	-368
128	142	-368
116	145	-373
116	145	-373
116	145	-373
78	172	-370
78	172	-370
78	172	-370
-77	235	-332
-77	235	-332
-77	235	-332
-77	235	-332
-252	159	-298
-252	159	-298
-252	159	-298
-280	116	-285
-280	116	-285
-280	116	-285
-330	76	-267
-330	76	-267
-330	76	-267
-330	76	-267
-337	83	-258
-337	83	-258
-337	83	-258
-331	82	-261
-331	82	-261
-331	82	-261
-327	87	-270
-327	87	-270
-327	87	-270
-327	87	-270
-330	97	-266
-330	97	-266
-330	97	-266
-330	92	-267
-330	92	-267
-330	92	-267
-326	95	-264
-326	95	-264
-326	95	-264
-326	95	-264
-327	98	-265
-327	98	-265
-327	98	-265
-326	95	-263
-326	95	-263
-326	95	-263
-327	95	-265
-327	95	-265
-327	95	-265
-327	95	-265
-326	96	-265
-326	96	-265
-326	96	-265
-324	96	-266
-324	96	-266
-324	96	-266
-327	96	-266
-327	96	-266
-327	96	-266
-328	100	-263
-328	100	-263
-328	100	-263
-328	100	-263
-326	97	-267
-326	97	-267
-326	97	-267
-325	97	-269
-325	97	-269
-325	97	-269
-325	99	-268
-325	99	-268
-325	99	-268
-325	99	-268
-325	95	-268
-325	95	-268
-325	95	-268
-323	101	-270
-323	101	-270
-323	101	-270
-327	97	-270
-327	97	-270
-327	97	-270
-327	97	-270
-324	98	-270
-324	98	-270
-324	98	-270
-324	97	-270
-324	97	-270
-324	97	-270
-323	98	-268
-323	98	-268
-323	98	-268
-323	98	-268
-322	99	-269
-322	99	-269
-322	99	-269
-323	99	-273
-323	99	-273
-323	99	-273
-319	95	-274
-319	95	-274
-319	95	-274
-319	95	-274
-321	100	-271
-321	100	-271
-321	100	-271
-316	98	-275
-316	98	-275
-316	98	-275
-317	97	-274
-317	97	-274
-317	97	-274
-319	95	-275
-319	95	-275
-319	95	-275
-319	95	-275
-317	98	-278
-317	98	-278
-317	98	-278
-315	97	-273
-315	97	-273
-315	97	-273
-316	96	-277
-316	96	-277
-316	96	-277
-316	96	-277
-316	94	-276
-316	94	-276
-316	94	-276
-313	92	-280
-313	92	-280
-313	92	-280
-316	100	-277
-316	100	-277
-316	100	-277
-316	100	-277
-315	96	-279
-315	96	-279
-315	96	-279
-313	96	-280
-313	96	-280
-313	96	-280
-316	95	-276
-316	95	-276
-316	95	-276
-316	95	-276
-315	95	-277
-315	95	-277
-315	95	-277
-313	95	-281
-313	95	-281
-313	95	-281
-314	95	-279
-314	95	-279
-314	95	-279
-314	97	-279
-313	97	-279
-313	97	-279
-313	97	-279
-318	96	-278
-318	96	-278
-318	96	-278
-312	94	-279
-312	94	-279
-312	94	-279
-301	96	-288
-301	96	-288
-301	96	-288
-301	96	-288
-283	277	-359
-284	277	-360
-284	277	-360
-284	277	-360
-282	277	-359
-282	277	-359
-282	277	-359
-283	277	-359
-283	277	-359
-283	277	-359
-283	277	-359
-286	277	-358
-286	277	-358
-286	277	-358
-287	288	-350
-287	288	-350
-287	288	-350
-283	288	-351
-283	288	-351
-283	288	-351
-283	288	-351
-324	306	-304
-324	306	-304
-324	306	-304
-424	298	-142
-424	298	-142
-424	298	-142
-465	168	-87
-465	168	-87
-465	168	-87
-460	59	-100
-460	59	-100
-460	59	-100
-460	59	-100
-439	1	-134
-439	1	-134
-439	1	-134
-423	-16	-132
-423	-16	-132
-423	-16	-132
-424	-7	-123
-424	-7	-123
-424	-7	-123
-424	-7	-123
-430	1	-118
-430	1	-118
-430	1	-118
-435	23	-98
-435	23	-98
-435	23	-98
-430	38	-103
-430	38	-103
-430	38	-103
-430	38	-103
-434	40	-78
-434	40	-78
-434	40	-78
-426	59	-113
-426	59	-113
-426	59	-113
-420	63	-122
-420	63	-122
-420	63	-122
-420	63	-122
-404	73	-144
-404	73	-144
-404	73	-144
-339	195	-189
-339	195	-189
-339	195	-189
-209	323	-224
-209	323	-224
-209	323	-224
-209	323	-224
-64	326	-296
-64	326	-296
-64	326	-296
-6	220	-372
-6	220	-372
-6	220	-372
67	182	-386
67	182	-386
67	182	-386
120	125	-401
120	125	-401
120	125	-401
120	125	-401
205	120	-384
205	120	-384
205	120	-384
307	61	-344
307	61	-344
307	61	-344
330	-60	-338
330	-60	-338
330	-60	-338
330	-60	-338
340	-93	-324
340	-93	-324
340	-93	-324
328	-151	-319
328	-151	-319
328	-151	-319
303	-209	-318
303	-209	-318
303	-209	-318
303	-209	-318
230	-261	-331
230	-261	-331
230	-261	-331
195	-299	-319
195	-299	-319
195	-299	-319
154	-321	-316
154	-321	-316
154	-321	-316
154	-321	-316
118	-335	-311
118	-335	-311
118	-335	-311
80	-342	-307
80	-342	-307
80	-342	-307
35	-346	-301
35	-346	-301
35	-346	-301
35	-346	-301
-25	-332	-307
-25	-332	-307
-25	-332	-307
-110	-318	-295
-110	-318	-295
-110	-318	-295
-152	-308	-284
-152	-308	-284
-152	-308	-284
-209	-303	-253
-209	-303	-253
-209	-303	-253
-209	-303	-253
-256	-279	-236
-256	-279	-236
-256	-279	-236
-303	-245	-215
-303	-245	-215
-303	-245	-215
-323	-203	-217
-323	-203	-217
-323	-203	-217
-323	-203	-217
-352	-171	-204
-352	-171	-204
-352	-171	-204
-360	-57	-228
-360	-57	-228
-360	-57	-228
-342	60	-243
-342	60	-243
-342	60	-243
-342	60	-243
-304	165	-248
-304	165	-248
-304	165	-248
-272	243	-237
-272	243	-237
-272	243	-237
-208	303	-247
-208	303	-247
-208	303	-247
-208	303	-247
-111	356	-256
-111	356	-256
-111	356	-256
-8	395	-248
-8	395	-248
-8	395	-248
68	390	-262
68	390	-262
68	390	-262
78	389	-265
78	389	-265
78	389	-265
78	389	-265
-49	358	-282
-49	358	-282
-49	358	-282
-134	285	-306
-134	285	-306
-134	285	-306
-236	209	-288
-236	209	-288
-236	209	-288
-236	209	-288
-322	105	-258
-322	105	-258
-322	105	-258
-342	-25	-250
-342	-25	-250
-342	-25	-250
-311	-120	-257
-311	-120	-257
-311	-120	-257
-311	-120	-257
-279	-173	-270
-279	-173	-270
-279	-173	-270
-262	-192	-274
-262	-192	-274
-262	-192	-274
-236	-201	-284
-236	-201	-284
-236	-201	-284
-236	-201	-284
-266	-228	-249
-266	-228	-249
-266	-228	-249
-167	-250	-296
-167	-250	-296
-167	-250	-296
-85	-271	-318
-85	-271	-318
-85	-271	-318
54	-276	-334
54	-276	-334
54	-276	-334
54	-276	-334
133	-265	-336
133	-265	-336
133	-265	-336
210	-249	-328
210	-249	-328
210	-249	-328
302	-175	-316
302	-175	-316
302	-175	-316
302	-175	-316
334	-63	-322
334	-63	-322
334	-63	-322
299	45	-346
299	45	-346
299	45	-346
305	146	-315
305	146	-315
305	146	-315
305	146	-315
257	204	-313
257	204	-313
257	204	-313
205	234	-316
205	234	-316
205	234	-316
183	232	-330
183	232	-330
183	232	-330
183	232	-330
169	226	-337
169	226	-337
169	226	-337
157	219	-343
157	219	-343
157	219	-343
109	233	-351
109	233	-351
109	233	-351
109	233	-351
-2	292	-319
-2	292	-319
-2	292	-319
-56	325	-278
-56	325	-278
-56	325	-278
-116	289	-292
-116	289	-292
-116	289	-292
-182	282	-261
-182	282	-261
-182	282	-261
-182	282	-261
-228	227	-273
-228	227	-273
-228	227	-273
-260	157	-279
-260	157	-279
-260	157	-279
-310	107	-256
-310	107	-256
-310	107	-256
-310	107	-256
-318	78	-254
-318	78	-254
-318	78	-254
-331	63	-247
-331	63	-247
-331	63	-247
-332	34	-247
-332	34	-247
-332	34	-247
-332	34	-247
-332	15	-251
-332	15	-251
-332	15	-251
-324	-1	-257
-324	-1	-257
-324	-1	-257
-328	-31	-254
-328	-31	-254
-328	-31	-254
-328	-31	-254
-344	-24	-243
-344	-24	-243
-344	-24	-243
-361	-115	-229
-361	-115	-229
-361	-115	-229
-347	-279	-171
-347	-279	-171
-347	-279	-171
-347	-279	-171
-347	-279	-171
-347	-279	-171
-347	-279	-171
-371	-350	189
-371	-350	189
-371	-350	189
-369	-261	312
-369	-261	312
-369	-261	312
-348	-176	383
-348	-176	383
-348	-176	383
-348	-176	383
-345	-137	396
-345	-137	396
-345	-137	396
-340	-62	415
-340	-62	415
-340	-62	415
-335	-57	416
-335	-57	416
-335	-57	416
-335	-57	416
-333	-43	419
-333	-43	419
-333	-43	419
-342	-39	417
-342	-39	417
-342	-39	417
-330	-5	426
-330	-5	426
-330	-5	426
-330	-5	426
-328	8	429
-328	8	429
-328	8	429
-335	20	423
-335	20	423
-335	20	423
-319	71	430
-319	71	430
-319	71	430
-319	71	430
-285	132	441
-285	132	441
-285	132	441
-170	185	477
-170	185	477
-170	185	477
-24	243	473
-24	243	473
-24	243	473
-24	243	473
81	241	468
81	241	468
81	241	468
147	211	473
147	211	473
147	211	473
198	192	462
198	192	462
198	192	462
245	158	455
245	158	455
245	158	455
245	158	455
293	118	440
293	118	440
293	118	440
325	66	433
325	66	433
325	66	433
352	10	421
352	10	421
352	10	421
352	10	421
344	-63	426
344	-63	426
344	-63	426
306	-159	427
306	-159	427
306	-159	427
294	-211	418
294	-211	418
294	-211	418
294	-211	418
235	-221	443
235	-221	443
235	-221	443
213	-223	445
213	-223	445
213	-223	445
203	-239	440
203	-239	440
203	-239	440
203	-239	440
195	-236	448
195	-236	448
195	-236	448
204	-195	468
204	-195	468
204	-195	468
172	-245	461
172	-245	461
172	-245	461
172	-245	461
63	-326	445
63	-326	445
63	-326	445
-18	-324	447
-18	-324	447
-18	-324	447
-148	-306	435
-148	-306	435
-148	-306	435
-148	-306	435
-200	-245	447
-200	-245	447
-200	-245	447
-287	-152	440
-287	-152	440
-287	-152	440
-304	-96	438
-304	-96	438
-304	-96	438
-302	-46	450
-302	-46	450
-302	-46	450
-302	-46	450
-296	-21	453
-296	-21	453
-296	-21	453
-293	-24	458
-293	-24	458
-293	-24	458
-286	-22	459
-286	-22	459
-286	-22	459
-286	-22	459
-286	-19	459
-286	-19	459
-286	-19	459
-281	-20	466
-281	-20	466
-281	-20	466
-267	-87	465
-267	-87	465
-267	-87	465
-267	-87	465
-238	-224	445
-238	-224	445
-238	-224	445
-150	-325	419
-150	-325	419
-150	-325	419
-28	-364	419
-28	-364	419
-28	-364	419
-28	-364	419
31	-378	405
31	-378	405
31	-378	405
92	-361	409
92	-361	409
92	-361	409
108	-353	408
108	-353	408
108	-353	408
108	-353	408
135	-344	400
135	-344	400
135	-344	400
147	-315	413
147	-315	413
147	-315	413
156	-303	415
156	-303	415
156	-303	415
166	-298	415
166	-298	415
166	-298	415
166	-298	415
148	-281	436
148	-281	436
148	-281	436
171	-293	423
171	-293	423
171	-293	423
325	-263	358
325	-263	358
325	-263	358
325	-263	358
390	-204	332
390	-204	332
390	-204	332
429	-136	323
429	-136	323
429	-136	323
426	-48	348
426	-48	348
426	-48	348
426	-48	348
383	92	374
383	92	374
383	92	374
296	227	389
296	227	389
296	227	389
186	323	383
186	323	383
186	323	383
186	323	383
118	353	383
118	353	383
118	353	383
81	341	406
81	341	406
81	341	406
56	348	402
56	348	402
56	348	402
56	348	402
-2	315	424
-2	315	424
-2	315	424
-32	308	424
-32	308	424
-32	308	424
-66	312	412
-66	312	412
-66	312	412
-66	312	412
-66	309	414
-66	309	414
-66	309	414
-88	275	433
-88	275	433
-88	275	433
-149	201	462
-149	201	462
-149	201	462
-149	201	462
-173	66	493
-173	66	493
-173	66	493
-192	61	483
-192	61	483
-192	61	483
-291	19	435
-291	19	435
-291	19	435
-284	-70	440
-284	-70	440
-284	-70	440
-284	-70	440
-293	-111	420
-293	-111	420
-293	-111	420
-289	-158	408
-289	-158	408
-289	-158	408
-283	-180	411
-283	-180	411
-283	-180	411
-283	-180	411
-285	-175	408
-285	-175	408
-285	-175	408
-318	-129	406
-318	-129	406
-318	-129	406
-323	-94	418
-323	-94	418
-323	-94	418
-323	-94	418
-331	-85	421
-331	-85	421
-331	-85	421
-326	-92	424
-326	-92	424
-326	-92	424
-334	-94	422
-334	-94	422
-334	-94	422
-334	-94	422
-327	-91	423
-327	-91	423
-327	-91	423
-324	-90	426
-324	-90	426
-324	-90	426
-319	-78	434
-319	-78	434
-319	-78	434
-319	-78	434
-324	-84	429
